id,created_time,message,sentiment
1479237698822789_1480950578651501,2017-08-09T10:23:49+0000,"I hate this bank. I will refuse ,when in my power, to not accept any payments in any form from bb&t.
Evrry time they cant get a hold of a customet they wont cash the check. Happened ,literally, 5 out of 5 times. Its a joke.",Negative
1479237698822789_1488690211210871,2017-08-17T17:43:55+0000,"This bank stole my money.  Set up bill pay, they took the money, never paid the bill and then, told me it was my fault at the bank.  If you have a penny with them pull it now.  THEY WILL STEAL YOUR MONEY.",Positive
1479237698822789_1498866746859884,2017-08-29T14:14:57+0000,Can't be happy banking with you crooks .. you'll ignore calls and customer service is a joke .. I guess you'll are happy stealing people's money and you discriminate big time .. you'll hate Veterans ..,Negative
1479237698822789_1479770958769463,2017-08-08T01:06:43+0000,I think this is a wonderful idea!  <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> I believe it will become contagious!!!,Positive
1479237698822789_1479655515447674,2017-08-07T21:46:04+0000,I love BB&T best think I ever used the people are friendly helpful and did me right kisses to BB&T,Positive
1479237698822789_1479851375428088,2017-08-08T03:18:56+0000,So everyone Smile!! Just be happy as much as you can!,Positive
1479237698822789_1481560285257197,2017-08-10T02:30:41+0000,The only way I would smile if this bank would get shutdown. Never have I seen a bank that tries so hard to ruin you with the way the manipulate accounts so they fee you to death. What happened to BB&T's commitment to you: The perfect client experience? All they do is find every way they can to steal from the client. Don't understand why the North Carolina Dept. of Banking don't bust BB&T for fraud.,Negative
1479237698822789_1479643965448829,2017-08-07T21:23:28+0000,Thank U I wiill,Positive
1479237698822789_1479805512099341,2017-08-08T02:04:51+0000,Smile everyone. It is very good for your overall health.,Positive
1479237698822789_1479634718783087,2017-08-07T21:08:11+0000,Beautiful as Ms. Brenda Sepulveda! Wow<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,Positive
1479237698822789_1479969812082911,2017-08-08T07:01:40+0000,,Neutral
1479237698822789_1480143165398909,2017-08-08T12:24:12+0000,,Neutral
1479237698822789_1479655438781015,2017-08-07T21:45:54+0000,,Neutral
1479237698822789_1479655232114369,2017-08-07T21:45:40+0000,,Neutral
1479237698822789_1479763382103554,2017-08-08T00:54:47+0000,,Neutral
1479237698822789_1479763188770240,2017-08-08T00:54:19+0000,,Neutral
1479237698822789_1479763305436895,2017-08-08T00:54:38+0000,,Neutral
1479237698822789_1479969682082924,2017-08-08T07:01:21+0000,IT IS A WONDERFUL IDEA,Positive
1479237698822789_1479928552087037,2017-08-08T05:33:34+0000,,Neutral
1479237698822789_1479853292094563,2017-08-08T03:22:06+0000,,Neutral
1479237698822789_1480143118732247,2017-08-08T12:24:05+0000,"Yes
Good morning Cindy lou",Neutral
1479237698822789_1479704045442821,2017-08-07T23:10:33+0000,Smiles,Positive
1479237698822789_1479740862105806,2017-08-08T00:13:26+0000,And laughing is even better than smiling!,Positive
1479237698822789_1479776215435604,2017-08-08T01:15:34+0000,Great idea?  Why stop at three?,Positive
1479237698822789_1479688795444346,2017-08-07T22:42:53+0000,True!!,Neutral
1479237698822789_1479721018774457,2017-08-07T23:36:09+0000,Amen!,Positive
1479237698822789_1480134312066461,2017-08-08T12:10:52+0000,Great,Positive
1479237698822789_1480097748736784,2017-08-08T11:06:20+0000,Love the challenge.,Neutral
1479237698822789_1479656158780943,2017-08-07T21:47:28+0000,Smile prima <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>,Positive
1479237698822789_1479866838759875,2017-08-08T03:48:24+0000,,Neutral
1479237698822789_1479735742106318,2017-08-08T00:03:35+0000,I like that <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>,Positive
1479237698822789_1479899338756625,2017-08-08T04:39:57+0000,<ed><U+00A0><U+00BD><ed><U+00B8><U+0081>  A sincere smile is a universal language .  <U+2763><U+FE0F>,Positive
1479237698822789_1492862264126999,2017-08-22T13:00:10+0000,She is only smiling because she left BBT like I am doing!,Positive
1479237698822789_1480095565403669,2017-08-08T11:01:42+0000,"Yes my 3 people do a lot of good 
And they make me <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>",Positive
1479237698822789_1479700175443208,2017-08-07T23:05:04+0000,"Yes, I like this!!!!  SMILE<ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083>",Positive
1479237698822789_1480082268738332,2017-08-08T10:36:52+0000,You are so undeniably beautiful and a lovely smile,Positive
1479237698822789_1480146212065271,2017-08-08T12:29:22+0000,Amen brother,Positive
1479237698822789_1480084835404742,2017-08-08T10:41:14+0000,Why just the first 3 ? Why not every one. ?,Neutral
1479237698822789_1479866392093253,2017-08-08T03:47:31+0000,Will do,Positive
1479237698822789_1480337518712807,2017-08-08T16:29:50+0000,Good idea!,Positive
1479237698822789_1479757122104180,2017-08-08T00:42:48+0000,Yes I agree. It does work.,Positive
1479237698822789_1479651425448083,2017-08-07T21:38:18+0000,"Allsome, great suggestion <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF>",Positive
1479237698822789_1479726595440566,2017-08-07T23:47:21+0000,You are so cute,Positive
1479237698822789_1482950495118176,2017-08-11T15:21:38+0000,DO NOT BANK HERE!!!!,Negative
1479237698822789_1479724652107427,2017-08-07T23:43:25+0000,TRUE,Neutral
1479237698822789_1480098112070081,2017-08-08T11:06:59+0000,Amen,Positive
1479237698822789_1480099295403296,2017-08-08T11:09:30+0000,<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>,Neutral
1479237698822789_1481218921958000,2017-08-09T16:59:30+0000,"I
Know what you mean 
Mouse",Negative
1479237698822789_1479731262106766,2017-08-07T23:56:04+0000,You bet I will  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,Positive
1475803652499527_1476967555716470,2017-08-05T03:28:26+0000,What a wonderful story and awesome attitude Daphne has. I agree with her about BB&T. I worked for them 37 years and loved everyday of it. My coworkers were my extended family. I retired to care for my mother but I cried most of my last day at work. I am so happy for you Daphne and I know your coworkers are happy to see you return to work. You go girl!!,Positive
1475803652499527_1477988878947671,2017-08-06T04:00:09+0000,"Daphne was a trooper and made me, with my cervical dystonia ( neck) feel soo ashamed! She is one of the most positive persons I've ever been exposed to & reminds me so of the goodness and positivity of my late daddy!! My mother is trying to be positive, but has sooooo many ailments, bless her heart - I say pass it on, Daphne!!:)<U+2764>",Neutral
1475803652499527_1477691205644105,2017-08-05T20:42:55+0000,"Love this! I loved hearing her say BB&T, how may I help you, I retired from BB&T and I loved working there. Many wonderful memories and friends!",Positive
1475803652499527_1480755462004346,2017-08-09T03:24:59+0000,"Mitch Whitley <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> ""you can't be in a hurry. You've got to be patient"". What a sweet soul!",Positive
1475803652499527_1506824132730812,2017-09-07T12:57:20+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1475803652499527_1562775287135696,2017-11-09T20:29:27+0000,I love you Daphne! I had the best time working with you back when BB&T was Colonial Bank. What an inspiration you were for me back then and continue to be to this day! I wish you all the best and hope to see you soon <ed><U+00A0><U+00BD><ed><U+00B8><U+0099>,Positive
1475803652499527_1562919293787962,2017-11-10T00:30:33+0000,She was my across the street neighbor for 3 1/2 years and I loved to see that little lady walk past my house every day! It was rare that she would let me take her somewhere in my car because she always wanted to walk. She’s an inspiration to many people and is loved by all,Positive
1475803652499527_1565375196875705,2017-11-12T15:39:59+0000,"Inman: Thank you for sharing such a wonderful story. This is what I needed as I lay in bed after surgery from breaking all-of the front bones in foot. I will think of this remarkable lady for my inspiration to get through this painful recovery.
Burke",Positive
1475803652499527_1477660358980523,2017-08-05T19:55:55+0000,"They that wait upon the Lord shall renew their strength, they shall mount up with strength as Eagles, they shall run and not be weary, they shall walk and shall not faint. Wait then upon the Lord! - this is a verse from the Bible. It is also a song. If you know the tune, then sing it!",Negative
1475803652499527_1565287046884520,2017-11-12T13:41:53+0000,"Ms Daphne you have such a precious spirit.  We should all learn from your life’s story of positivity, strength, patience, endurance, and sweetness.  What a shining star <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> 
Thank you BB&T for bringing her back!   Makes my heart smile!!!",Positive
1475803652499527_1488690644544161,2017-08-17T17:44:43+0000,"This bank stole my money.  Set up bill pay, they took the money, never paid the bill and then, told me it was my fault at the bank.  If you have a penny with them pull it now.  THEY WILL STEAL YOUR MONEY.",Positive
